[14:30:19.362] [INFO   ] thread main starting.
[14:30:19.378] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:30:19.384] [SEVERE ] configuration file was loaded from resources directory.
[14:30:20.702] [INFO   ] thread dealer starting.
[14:30:20.707] [INFO   ] thread dealer starting.
[14:30:33.321] [SEVERE ] updating countdown to 48617
[14:30:33.321] [SEVERE ] updating countdown to 48617
[14:30:33.322] [SEVERE ] updating countdown to 48616
[14:30:33.322] [SEVERE ] updating countdown to 48616
[14:30:33.322] [SEVERE ] updating countdown to 48616
[14:30:33.323] [SEVERE ] updating countdown to 48615
[14:30:33.323] [SEVERE ] updating countdown to 48615
[14:30:33.323] [SEVERE ] updating countdown to 48615
[14:30:33.323] [SEVERE ] updating countdown to 48615
[14:30:33.323] [SEVERE ] updating countdown to 48615
[14:30:33.323] [SEVERE ] updating countdown to 48615
[14:30:33.324] [SEVERE ] updating countdown to 48614
[14:30:33.324] [SEVERE ] updating countdown to 48614
[14:30:33.324] [SEVERE ] updating countdown to 48614
[14:30:33.324] [SEVERE ] updating countdown to 48614
[14:30:33.324] [SEVERE ] updating countdown to 48614
[14:30:33.325] [SEVERE ] updating countdown to 48613
[14:30:33.325] [SEVERE ] updating countdown to 48613
[14:30:33.325] [SEVERE ] updating countdown to 48613
[14:30:33.325] [SEVERE ] updating countdown to 48613
[14:30:33.325] [SEVERE ] updating countdown to 48613
[14:30:33.325] [SEVERE ] updating countdown to 48613
[14:30:33.326] [SEVERE ] updating countdown to 48612
[14:30:33.326] [SEVERE ] updating countdown to 48612
[14:30:33.326] [SEVERE ] updating countdown to 48612
[14:30:33.326] [SEVERE ] updating countdown to 48612
[14:30:33.326] [SEVERE ] updating countdown to 48612
[14:30:33.327] [SEVERE ] updating countdown to 48611
[14:30:33.327] [SEVERE ] updating countdown to 48611
[14:30:33.327] [SEVERE ] updating countdown to 48611
[14:30:33.327] [SEVERE ] updating countdown to 48611
[14:30:33.327] [SEVERE ] updating countdown to 48611
[14:30:33.327] [SEVERE ] updating countdown to 48611
[14:30:33.328] [SEVERE ] updating countdown to 48610
[14:30:33.328] [SEVERE ] updating countdown to 48610
[14:30:33.328] [SEVERE ] updating countdown to 48610
[14:30:33.328] [SEVERE ] updating countdown to 48610
[14:30:33.328] [SEVERE ] updating countdown to 48610
[14:30:33.328] [SEVERE ] updating countdown to 48610
[14:30:33.329] [SEVERE ] updating countdown to 48609
[14:30:33.329] [SEVERE ] updating countdown to 48609
[14:30:33.329] [SEVERE ] updating countdown to 48609
[14:30:33.329] [SEVERE ] updating countdown to 48609
[14:30:33.329] [SEVERE ] updating countdown to 48609
[14:30:33.330] [SEVERE ] updating countdown to 48608
[14:30:33.330] [SEVERE ] updating countdown to 48608
[14:30:33.330] [SEVERE ] updating countdown to 48608
[14:30:33.330] [SEVERE ] updating countdown to 48608
[14:30:33.330] [SEVERE ] updating countdown to 48608
[14:30:33.330] [SEVERE ] updating countdown to 48608
[14:30:33.331] [SEVERE ] updating countdown to 48607
[14:30:33.331] [SEVERE ] updating countdown to 48607
[14:30:33.331] [SEVERE ] updating countdown to 48607
[14:30:33.331] [SEVERE ] updating countdown to 48607
[14:30:33.331] [SEVERE ] updating countdown to 48607
[14:30:33.332] [SEVERE ] updating countdown to 48606
[14:30:33.332] [SEVERE ] updating countdown to 48606
[14:30:33.333] [SEVERE ] updating countdown to 48605
[14:30:33.334] [SEVERE ] updating countdown to 48604
[14:30:33.334] [SEVERE ] updating countdown to 48604
[14:30:33.334] [SEVERE ] updating countdown to 48604
[14:30:33.335] [SEVERE ] updating countdown to 48603
[14:30:33.335] [SEVERE ] updating countdown to 48603
[14:30:33.335] [SEVERE ] updating countdown to 48603
[14:30:33.336] [SEVERE ] updating countdown to 48602
[14:30:33.336] [SEVERE ] updating countdown to 48602
[14:30:33.337] [SEVERE ] updating countdown to 48601
[14:30:33.337] [SEVERE ] updating countdown to 48601
[14:30:33.337] [SEVERE ] updating countdown to 48601
[14:30:33.337] [SEVERE ] updating countdown to 48601
[14:30:33.338] [SEVERE ] updating countdown to 48600
[14:30:33.338] [SEVERE ] updating countdown to 48600
[14:30:33.338] [SEVERE ] updating countdown to 48600
[14:30:33.339] [SEVERE ] updating countdown to 48599
[14:30:33.339] [SEVERE ] updating countdown to 48599
[14:30:33.340] [SEVERE ] updating countdown to 48598
[14:30:33.340] [SEVERE ] updating countdown to 48598
[14:30:33.340] [SEVERE ] updating countdown to 48598
[14:30:33.340] [SEVERE ] updating countdown to 48598
[14:30:33.340] [SEVERE ] updating countdown to 48598
[14:30:33.341] [SEVERE ] updating countdown to 48597
[14:30:33.341] [SEVERE ] updating countdown to 48597
[14:30:33.341] [SEVERE ] updating countdown to 48597
[14:30:33.341] [SEVERE ] updating countdown to 48597
[14:30:33.342] [SEVERE ] updating countdown to 48596
[14:30:33.342] [SEVERE ] updating countdown to 48596
[14:30:33.342] [SEVERE ] updating countdown to 48596
[14:30:33.342] [SEVERE ] updating countdown to 48596
[14:30:33.342] [SEVERE ] updating countdown to 48596
[14:30:33.343] [SEVERE ] updating countdown to 48595
[14:30:33.343] [SEVERE ] updating countdown to 48595
[14:30:33.343] [SEVERE ] updating countdown to 48595
[14:30:33.343] [SEVERE ] updating countdown to 48595
[14:30:33.343] [SEVERE ] updating countdown to 48595
[14:30:33.344] [SEVERE ] updating countdown to 48594
[14:30:33.344] [SEVERE ] updating countdown to 48594
[14:30:33.344] [SEVERE ] updating countdown to 48594
[14:30:33.344] [SEVERE ] updating countdown to 48594
[14:30:33.344] [SEVERE ] updating countdown to 48594
[14:30:33.344] [SEVERE ] updating countdown to 48594
[14:30:33.345] [SEVERE ] updating countdown to 48593
[14:30:33.345] [SEVERE ] updating countdown to 48593
[14:30:33.345] [SEVERE ] updating countdown to 48593
[14:30:33.345] [SEVERE ] updating countdown to 48593
[14:30:33.345] [SEVERE ] updating countdown to 48593
[14:30:33.345] [SEVERE ] updating countdown to 48593
[14:30:33.346] [SEVERE ] updating countdown to 48592
[14:30:33.346] [SEVERE ] updating countdown to 48592
[14:30:33.346] [SEVERE ] updating countdown to 48592
[14:30:33.346] [SEVERE ] updating countdown to 48592
[14:30:33.346] [SEVERE ] updating countdown to 48592
[14:30:33.346] [SEVERE ] updating countdown to 48592
[14:30:33.347] [SEVERE ] updating countdown to 48591
[14:30:33.347] [SEVERE ] updating countdown to 48591
[14:30:33.347] [SEVERE ] updating countdown to 48591
[14:30:33.347] [SEVERE ] updating countdown to 48591
[14:30:33.347] [SEVERE ] updating countdown to 48591
[14:30:33.347] [SEVERE ] updating countdown to 48591
[14:30:33.348] [SEVERE ] updating countdown to 48590
[14:30:33.348] [SEVERE ] updating countdown to 48590
[14:30:33.349] [SEVERE ] updating countdown to 48589
[14:30:33.349] [SEVERE ] updating countdown to 48589
[14:30:33.350] [SEVERE ] updating countdown to 48588
[14:30:33.350] [SEVERE ] updating countdown to 48588
[14:30:33.350] [SEVERE ] updating countdown to 48588
[14:30:33.350] [SEVERE ] updating countdown to 48588
[14:30:33.351] [SEVERE ] updating countdown to 48587
[14:30:33.351] [SEVERE ] updating countdown to 48587
[14:30:33.351] [SEVERE ] updating countdown to 48587
[14:30:33.351] [SEVERE ] updating countdown to 48587
[14:30:33.352] [SEVERE ] updating countdown to 48586
[14:30:33.352] [SEVERE ] updating countdown to 48586
[14:30:33.352] [SEVERE ] updating countdown to 48586
[14:30:33.352] [SEVERE ] updating countdown to 48586
[14:30:33.352] [SEVERE ] updating countdown to 48586
[14:30:33.353] [SEVERE ] updating countdown to 48586
[14:30:33.353] [SEVERE ] updating countdown to 48585
[14:30:33.353] [SEVERE ] updating countdown to 48585
[14:30:33.354] [SEVERE ] updating countdown to 48584
[14:30:33.355] [SEVERE ] updating countdown to 48583
[14:30:33.355] [SEVERE ] updating countdown to 48583
[14:30:33.355] [SEVERE ] updating countdown to 48583
[14:30:33.355] [SEVERE ] updating countdown to 48583
[14:30:33.356] [SEVERE ] updating countdown to 48582
[14:30:33.356] [SEVERE ] updating countdown to 48582
[14:30:33.356] [SEVERE ] updating countdown to 48582
[14:30:33.356] [SEVERE ] updating countdown to 48582
[14:30:33.356] [SEVERE ] updating countdown to 48582
[14:30:33.357] [SEVERE ] updating countdown to 48581
[14:30:33.357] [SEVERE ] updating countdown to 48581
[14:30:33.357] [SEVERE ] updating countdown to 48581
[14:30:33.357] [SEVERE ] updating countdown to 48581
[14:30:33.357] [SEVERE ] updating countdown to 48581
[14:30:33.357] [SEVERE ] updating countdown to 48581
[14:30:33.357] [SEVERE ] updating countdown to 48581
[14:30:33.358] [SEVERE ] updating countdown to 48580
[14:30:33.358] [SEVERE ] updating countdown to 48580
[14:30:33.358] [SEVERE ] updating countdown to 48580
[14:30:33.358] [SEVERE ] updating countdown to 48580
[14:30:33.358] [SEVERE ] updating countdown to 48580
[14:30:33.358] [SEVERE ] updating countdown to 48580
[14:30:33.359] [SEVERE ] updating countdown to 48579
[14:30:33.359] [SEVERE ] updating countdown to 48579
[14:30:33.359] [SEVERE ] updating countdown to 48579
[14:30:33.359] [SEVERE ] updating countdown to 48579
[14:30:33.359] [SEVERE ] updating countdown to 48579
[14:30:33.359] [SEVERE ] updating countdown to 48579
[14:30:33.359] [SEVERE ] updating countdown to 48579
[14:30:33.360] [SEVERE ] updating countdown to 48578
[14:30:33.360] [SEVERE ] updating countdown to 48578
[14:30:33.360] [SEVERE ] updating countdown to 48578
[14:30:33.360] [SEVERE ] updating countdown to 48578
[14:30:33.360] [SEVERE ] updating countdown to 48578
[14:30:33.360] [SEVERE ] updating countdown to 48578
[14:30:33.360] [SEVERE ] updating countdown to 48578
[14:30:33.361] [SEVERE ] updating countdown to 48577
[14:30:33.361] [SEVERE ] updating countdown to 48577
[14:30:33.361] [SEVERE ] updating countdown to 48577
[14:30:33.361] [SEVERE ] updating countdown to 48577
[14:30:33.361] [SEVERE ] updating countdown to 48577
[14:30:33.361] [SEVERE ] updating countdown to 48577
[14:30:33.361] [SEVERE ] updating countdown to 48577
[14:30:33.362] [SEVERE ] updating countdown to 48576
[14:30:33.362] [SEVERE ] updating countdown to 48576
[14:30:33.362] [SEVERE ] updating countdown to 48576
[14:30:33.362] [SEVERE ] updating countdown to 48576
[14:30:33.362] [SEVERE ] updating countdown to 48576
[14:30:33.362] [SEVERE ] updating countdown to 48576
[14:30:33.363] [SEVERE ] updating countdown to 48575
[14:30:33.363] [SEVERE ] updating countdown to 48575
[14:30:33.363] [SEVERE ] updating countdown to 48575
[14:30:33.363] [SEVERE ] updating countdown to 48575
[14:30:33.363] [SEVERE ] updating countdown to 48575
[14:30:33.363] [SEVERE ] updating countdown to 48575
[14:30:33.363] [SEVERE ] updating countdown to 48575
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.364] [SEVERE ] updating countdown to 48574
[14:30:33.365] [SEVERE ] updating countdown to 48573
[14:30:33.365] [SEVERE ] updating countdown to 48573
[14:30:33.365] [SEVERE ] updating countdown to 48573
[14:30:33.365] [SEVERE ] updating countdown to 48573
[14:30:33.365] [SEVERE ] updating countdown to 48573
[14:30:33.366] [SEVERE ] updating countdown to 48572
[14:30:33.366] [SEVERE ] updating countdown to 48572
[14:30:33.367] [SEVERE ] updating countdown to 48571
[14:30:33.367] [SEVERE ] updating countdown to 48571
[14:30:33.368] [SEVERE ] updating countdown to 48570
[14:30:33.368] [SEVERE ] updating countdown to 48570
[14:30:33.368] [SEVERE ] updating countdown to 48570
[14:30:33.369] [SEVERE ] updating countdown to 48569
[14:30:33.369] [SEVERE ] updating countdown to 48569
[14:30:33.369] [SEVERE ] updating countdown to 48569
[14:30:33.370] [SEVERE ] updating countdown to 48568
[14:30:33.370] [SEVERE ] updating countdown to 48568
[14:30:33.371] [SEVERE ] updating countdown to 48567
[14:30:33.371] [SEVERE ] updating countdown to 48567
[14:30:33.371] [SEVERE ] updating countdown to 48567
[14:30:33.371] [SEVERE ] updating countdown to 48567
[14:30:33.372] [SEVERE ] updating countdown to 48566
[14:30:33.372] [SEVERE ] updating countdown to 48566
[14:30:33.372] [SEVERE ] updating countdown to 48566
[14:30:33.372] [SEVERE ] updating countdown to 48566
[14:30:33.372] [SEVERE ] updating countdown to 48566
[14:30:33.372] [SEVERE ] updating countdown to 48566
[14:30:33.373] [SEVERE ] updating countdown to 48565
[14:30:33.373] [SEVERE ] updating countdown to 48565
[14:30:33.373] [SEVERE ] updating countdown to 48565
[14:30:33.373] [SEVERE ] updating countdown to 48565
[14:30:33.373] [SEVERE ] updating countdown to 48565
[14:30:33.373] [SEVERE ] updating countdown to 48565
[14:30:33.373] [SEVERE ] updating countdown to 48565
[14:30:33.374] [SEVERE ] updating countdown to 48564
[14:30:33.374] [SEVERE ] updating countdown to 48564
[14:30:33.374] [SEVERE ] updating countdown to 48564
[14:30:33.374] [SEVERE ] updating countdown to 48564
[14:30:33.374] [SEVERE ] updating countdown to 48564
[14:30:33.374] [SEVERE ] updating countdown to 48564
[14:30:33.375] [SEVERE ] updating countdown to 48563
[14:30:33.375] [SEVERE ] updating countdown to 48563
[14:30:33.375] [SEVERE ] updating countdown to 48563
[14:30:33.375] [SEVERE ] updating countdown to 48563
[14:30:33.375] [SEVERE ] updating countdown to 48563
[14:30:33.375] [SEVERE ] updating countdown to 48563
[14:30:33.376] [SEVERE ] updating countdown to 48562
[14:30:33.376] [SEVERE ] updating countdown to 48562
[14:30:33.376] [SEVERE ] updating countdown to 48562
[14:30:33.376] [SEVERE ] updating countdown to 48562
[14:30:33.376] [SEVERE ] updating countdown to 48562
[14:30:33.376] [SEVERE ] updating countdown to 48562
[14:30:33.377] [SEVERE ] updating countdown to 48561
[14:30:33.377] [SEVERE ] updating countdown to 48561
[14:30:33.377] [SEVERE ] updating countdown to 48561
[14:30:33.377] [SEVERE ] updating countdown to 48561
[14:30:33.377] [SEVERE ] updating countdown to 48561
[14:30:33.377] [SEVERE ] updating countdown to 48561
[14:30:33.378] [SEVERE ] updating countdown to 48560
[14:30:33.378] [SEVERE ] updating countdown to 48560
[14:30:33.378] [SEVERE ] updating countdown to 48560
[14:30:33.378] [SEVERE ] updating countdown to 48560
[14:30:33.379] [SEVERE ] updating countdown to 48559
[14:30:33.379] [SEVERE ] updating countdown to 48559
[14:30:33.379] [SEVERE ] updating countdown to 48559
[14:30:33.379] [SEVERE ] updating countdown to 48559
[14:30:33.379] [SEVERE ] updating countdown to 48559
[14:30:33.380] [SEVERE ] updating countdown to 48558
[14:30:33.380] [SEVERE ] updating countdown to 48558
[14:30:33.380] [SEVERE ] updating countdown to 48558
[14:30:33.380] [SEVERE ] updating countdown to 48558
[14:30:33.380] [SEVERE ] updating countdown to 48558
[14:30:33.380] [SEVERE ] updating countdown to 48558
[14:30:33.381] [SEVERE ] updating countdown to 48557
[14:30:33.381] [SEVERE ] updating countdown to 48557
[14:30:33.381] [SEVERE ] updating countdown to 48557
[14:30:33.381] [SEVERE ] updating countdown to 48557
[14:30:33.381] [SEVERE ] updating countdown to 48557
[14:30:33.381] [SEVERE ] updating countdown to 48557
[14:30:33.381] [SEVERE ] updating countdown to 48557
[14:30:33.382] [SEVERE ] updating countdown to 48556
[14:30:33.382] [SEVERE ] updating countdown to 48556
[14:30:33.382] [SEVERE ] updating countdown to 48556
[14:30:33.382] [SEVERE ] updating countdown to 48556
[14:30:33.382] [SEVERE ] updating countdown to 48556
[14:30:33.383] [SEVERE ] updating countdown to 48555
[14:30:33.383] [SEVERE ] updating countdown to 48555
[14:30:33.384] [SEVERE ] updating countdown to 48554
[14:30:33.384] [SEVERE ] updating countdown to 48554
[14:30:33.384] [SEVERE ] updating countdown to 48554
[14:30:33.385] [SEVERE ] updating countdown to 48553
[14:30:33.385] [SEVERE ] updating countdown to 48553
[14:30:33.385] [SEVERE ] updating countdown to 48553
[14:30:33.386] [SEVERE ] updating countdown to 48552
[14:30:33.386] [SEVERE ] updating countdown to 48552
[14:30:33.386] [SEVERE ] updating countdown to 48552
[14:30:33.387] [SEVERE ] updating countdown to 48551
[14:30:33.387] [SEVERE ] updating countdown to 48551
[14:30:33.387] [SEVERE ] updating countdown to 48551
[14:30:33.387] [SEVERE ] updating countdown to 48551
[14:30:33.387] [SEVERE ] updating countdown to 48551
[14:30:33.388] [SEVERE ] updating countdown to 48550
[14:30:33.388] [SEVERE ] updating countdown to 48550
[14:30:33.388] [SEVERE ] updating countdown to 48550
[14:30:33.388] [SEVERE ] updating countdown to 48550
[14:30:33.389] [SEVERE ] updating countdown to 48549
[14:30:33.389] [SEVERE ] updating countdown to 48549
[14:30:33.390] [SEVERE ] updating countdown to 48548
[14:30:33.390] [SEVERE ] updating countdown to 48548
[14:30:33.390] [SEVERE ] updating countdown to 48548
[14:30:33.390] [SEVERE ] updating countdown to 48548
[14:30:33.390] [SEVERE ] updating countdown to 48548
[14:30:33.390] [SEVERE ] updating countdown to 48548
[14:30:33.391] [SEVERE ] updating countdown to 48547
[14:30:33.391] [SEVERE ] updating countdown to 48547
[14:30:33.391] [SEVERE ] updating countdown to 48547
[14:30:33.391] [SEVERE ] updating countdown to 48547
[14:30:33.391] [SEVERE ] updating countdown to 48547
[14:30:33.392] [SEVERE ] updating countdown to 48546
[14:30:33.392] [SEVERE ] updating countdown to 48546
[14:30:33.392] [SEVERE ] updating countdown to 48546
[14:30:33.392] [SEVERE ] updating countdown to 48546
[14:30:33.392] [SEVERE ] updating countdown to 48546
[14:30:33.392] [SEVERE ] updating countdown to 48546
[14:30:33.393] [SEVERE ] updating countdown to 48545
[14:30:33.393] [SEVERE ] updating countdown to 48545
[14:30:33.393] [SEVERE ] updating countdown to 48545
[14:30:33.393] [SEVERE ] updating countdown to 48545
[14:30:33.393] [SEVERE ] updating countdown to 48545
[14:30:33.393] [SEVERE ] updating countdown to 48545
[14:30:33.393] [SEVERE ] updating countdown to 48545
[14:30:33.394] [SEVERE ] updating countdown to 48544
[14:30:33.394] [SEVERE ] updating countdown to 48544
[14:30:33.394] [SEVERE ] updating countdown to 48544
[14:30:33.394] [SEVERE ] updating countdown to 48544
[14:30:33.394] [SEVERE ] updating countdown to 48544
[14:30:33.394] [SEVERE ] updating countdown to 48544
[14:30:33.395] [SEVERE ] updating countdown to 48543
[14:30:33.395] [SEVERE ] updating countdown to 48543
[14:30:33.395] [SEVERE ] updating countdown to 48543
[14:30:33.395] [SEVERE ] updating countdown to 48543
[14:30:33.395] [SEVERE ] updating countdown to 48543
[14:30:33.395] [SEVERE ] updating countdown to 48543
[14:30:33.396] [SEVERE ] updating countdown to 48542
[14:30:33.396] [SEVERE ] updating countdown to 48542
[14:30:33.396] [SEVERE ] updating countdown to 48542
[14:30:33.396] [SEVERE ] updating countdown to 48542
[14:30:33.396] [SEVERE ] updating countdown to 48542
[14:30:33.396] [SEVERE ] updating countdown to 48542
[14:30:33.396] [SEVERE ] updating countdown to 48542
[14:30:33.397] [SEVERE ] updating countdown to 48541
[14:30:33.397] [SEVERE ] updating countdown to 48541
[14:30:33.397] [SEVERE ] updating countdown to 48541
[14:30:33.397] [SEVERE ] updating countdown to 48541
[14:30:33.397] [SEVERE ] updating countdown to 48541
[14:30:33.397] [SEVERE ] updating countdown to 48541
[14:30:33.398] [SEVERE ] updating countdown to 48540
[14:30:33.398] [SEVERE ] updating countdown to 48540
[14:30:33.398] [SEVERE ] updating countdown to 48540
[14:30:33.398] [SEVERE ] updating countdown to 48540
[14:30:33.398] [SEVERE ] updating countdown to 48540
[14:30:33.399] [SEVERE ] updating countdown to 48539
[14:30:33.400] [SEVERE ] updating countdown to 48538
[14:30:33.400] [SEVERE ] updating countdown to 48538
[14:30:33.400] [SEVERE ] updating countdown to 48538
[14:30:33.400] [SEVERE ] updating countdown to 48538
[14:30:33.401] [SEVERE ] updating countdown to 48537
[14:30:33.401] [SEVERE ] updating countdown to 48537
[14:30:33.401] [SEVERE ] updating countdown to 48537
[14:30:33.401] [SEVERE ] updating countdown to 48537
[14:30:33.402] [SEVERE ] updating countdown to 48536
[14:30:33.402] [SEVERE ] updating countdown to 48536
[14:30:33.402] [SEVERE ] updating countdown to 48536
[14:30:33.402] [SEVERE ] updating countdown to 48536
[14:30:33.403] [SEVERE ] updating countdown to 48535
[14:30:33.403] [SEVERE ] updating countdown to 48535
[14:30:33.403] [SEVERE ] updating countdown to 48535
[14:30:33.404] [SEVERE ] updating countdown to 48534
[14:30:33.404] [SEVERE ] updating countdown to 48534
[14:30:33.405] [SEVERE ] updating countdown to 48533
[14:30:33.405] [SEVERE ] updating countdown to 48533
[14:30:33.405] [SEVERE ] updating countdown to 48533
[14:30:33.405] [SEVERE ] updating countdown to 48533
[14:30:33.406] [SEVERE ] updating countdown to 48532
[14:30:33.406] [SEVERE ] updating countdown to 48532
[14:30:33.406] [SEVERE ] updating countdown to 48532
[14:30:33.406] [SEVERE ] updating countdown to 48532
[14:30:33.406] [SEVERE ] updating countdown to 48532
[14:30:33.406] [SEVERE ] updating countdown to 48532
[14:30:33.407] [SEVERE ] updating countdown to 48531
[14:30:33.407] [SEVERE ] updating countdown to 48531
[14:30:33.407] [SEVERE ] updating countdown to 48531
[14:30:33.407] [SEVERE ] updating countdown to 48531
[14:30:33.407] [SEVERE ] updating countdown to 48531
[14:30:33.408] [SEVERE ] updating countdown to 48530
[14:30:33.408] [SEVERE ] updating countdown to 48530
[14:30:33.408] [SEVERE ] updating countdown to 48530
[14:30:33.408] [SEVERE ] updating countdown to 48530
[14:30:33.408] [SEVERE ] updating countdown to 48530
[14:30:33.408] [SEVERE ] updating countdown to 48530
[14:30:33.409] [SEVERE ] updating countdown to 48529
[14:30:33.409] [SEVERE ] updating countdown to 48529
[14:30:33.409] [SEVERE ] updating countdown to 48529
[14:30:33.409] [SEVERE ] updating countdown to 48529
[14:30:33.409] [SEVERE ] updating countdown to 48529
[14:30:33.409] [SEVERE ] updating countdown to 48529
[14:30:33.410] [SEVERE ] updating countdown to 48528
[14:30:33.410] [SEVERE ] updating countdown to 48528
[14:30:33.410] [SEVERE ] updating countdown to 48528
[14:30:33.410] [SEVERE ] updating countdown to 48528
[14:30:33.410] [SEVERE ] updating countdown to 48528
[14:30:33.410] [SEVERE ] updating countdown to 48528
[14:30:33.410] [SEVERE ] updating countdown to 48528
[14:30:33.411] [SEVERE ] updating countdown to 48527
[14:30:33.411] [SEVERE ] updating countdown to 48527
[14:30:33.411] [SEVERE ] updating countdown to 48527
[14:30:33.411] [SEVERE ] updating countdown to 48527
[14:30:33.411] [SEVERE ] updating countdown to 48527
[14:30:33.412] [SEVERE ] updating countdown to 48526
[14:30:33.412] [SEVERE ] updating countdown to 48526
[14:30:33.412] [SEVERE ] updating countdown to 48526
[14:30:33.412] [SEVERE ] updating countdown to 48526
[14:30:33.412] [SEVERE ] updating countdown to 48526
[14:30:33.412] [SEVERE ] updating countdown to 48526
[14:30:33.412] [SEVERE ] updating countdown to 48526
[14:30:33.413] [SEVERE ] updating countdown to 48525
[14:30:33.413] [SEVERE ] updating countdown to 48525
[14:30:33.413] [SEVERE ] updating countdown to 48525
[14:30:33.413] [SEVERE ] updating countdown to 48525
[14:30:33.413] [SEVERE ] updating countdown to 48525
[14:30:33.413] [SEVERE ] updating countdown to 48525
[14:30:33.414] [SEVERE ] updating countdown to 48524
[14:30:33.414] [SEVERE ] updating countdown to 48524
[14:30:33.414] [SEVERE ] updating countdown to 48524
[14:30:33.414] [SEVERE ] updating countdown to 48524
[14:30:33.414] [SEVERE ] updating countdown to 48524
[14:30:33.414] [SEVERE ] updating countdown to 48524
[14:30:33.414] [SEVERE ] updating countdown to 48524
[14:30:33.415] [SEVERE ] updating countdown to 48523
[14:30:33.415] [SEVERE ] updating countdown to 48523
[14:30:33.415] [SEVERE ] updating countdown to 48523
[14:30:33.415] [SEVERE ] updating countdown to 48523
[14:30:33.416] [SEVERE ] updating countdown to 48522
[14:30:33.416] [SEVERE ] updating countdown to 48522
[14:30:33.417] [SEVERE ] updating countdown to 48521
[14:30:33.417] [SEVERE ] updating countdown to 48521
[14:30:33.417] [SEVERE ] updating countdown to 48521
[14:30:33.417] [SEVERE ] updating countdown to 48521
[14:30:33.418] [SEVERE ] updating countdown to 48520
[14:30:33.418] [SEVERE ] updating countdown to 48520
[14:30:33.418] [SEVERE ] updating countdown to 48520
[14:30:33.418] [SEVERE ] updating countdown to 48520
[14:30:33.419] [SEVERE ] updating countdown to 48519
[14:30:33.419] [SEVERE ] updating countdown to 48519
[14:30:33.419] [SEVERE ] updating countdown to 48519
[14:30:33.419] [SEVERE ] updating countdown to 48519
[14:30:33.420] [SEVERE ] updating countdown to 48518
[14:30:33.420] [SEVERE ] updating countdown to 48518
[14:30:33.420] [SEVERE ] updating countdown to 48518
[14:30:33.420] [SEVERE ] updating countdown to 48518
[14:30:33.420] [SEVERE ] updating countdown to 48518
[14:30:33.421] [SEVERE ] updating countdown to 48517
[14:30:33.421] [SEVERE ] updating countdown to 48517
[14:30:33.421] [SEVERE ] updating countdown to 48517
[14:30:33.422] [SEVERE ] updating countdown to 48516
[14:30:33.422] [SEVERE ] updating countdown to 48516
[14:30:33.422] [SEVERE ] updating countdown to 48516
[14:30:33.423] [SEVERE ] updating countdown to 48515
[14:30:33.423] [SEVERE ] updating countdown to 48515
[14:30:33.423] [SEVERE ] updating countdown to 48515
[14:30:33.423] [SEVERE ] updating countdown to 48515
[14:30:33.423] [SEVERE ] updating countdown to 48515
[14:30:33.424] [SEVERE ] updating countdown to 48514
[14:30:33.424] [SEVERE ] updating countdown to 48514
[14:30:33.424] [SEVERE ] updating countdown to 48514
[14:30:33.424] [SEVERE ] updating countdown to 48514
[14:30:33.424] [SEVERE ] updating countdown to 48514
[14:30:33.425] [SEVERE ] updating countdown to 48513
[14:30:33.425] [SEVERE ] updating countdown to 48513
[14:30:33.425] [SEVERE ] updating countdown to 48513
[14:30:33.425] [SEVERE ] updating countdown to 48513
[14:30:33.425] [SEVERE ] updating countdown to 48513
[14:30:33.425] [SEVERE ] updating countdown to 48513
[14:30:33.426] [SEVERE ] updating countdown to 48512
[14:30:33.426] [SEVERE ] updating countdown to 48512
[14:30:33.426] [SEVERE ] updating countdown to 48512
[14:30:33.426] [SEVERE ] updating countdown to 48512
[14:30:33.426] [SEVERE ] updating countdown to 48512
[14:30:33.426] [SEVERE ] updating countdown to 48512
[14:30:33.427] [SEVERE ] updating countdown to 48511
[14:30:33.427] [SEVERE ] updating countdown to 48511
[14:30:33.427] [SEVERE ] updating countdown to 48511
[14:30:33.427] [SEVERE ] updating countdown to 48511
[14:30:33.427] [SEVERE ] updating countdown to 48511
[14:30:33.427] [SEVERE ] updating countdown to 48511
[14:30:33.428] [SEVERE ] updating countdown to 48510
[14:30:33.428] [SEVERE ] updating countdown to 48510
[14:30:33.428] [SEVERE ] updating countdown to 48510
[14:30:33.428] [SEVERE ] updating countdown to 48510
[14:30:33.428] [SEVERE ] updating countdown to 48510
[14:30:33.428] [SEVERE ] updating countdown to 48510
[14:30:33.428] [SEVERE ] updating countdown to 48510
[14:30:33.429] [SEVERE ] updating countdown to 48509
[14:30:33.429] [SEVERE ] updating countdown to 48509
[14:30:33.429] [SEVERE ] updating countdown to 48509
[14:30:33.429] [SEVERE ] updating countdown to 48509
[14:30:33.429] [SEVERE ] updating countdown to 48509
[14:30:33.429] [SEVERE ] updating countdown to 48509
[14:30:33.430] [SEVERE ] updating countdown to 48508
[14:30:33.430] [SEVERE ] updating countdown to 48508
