[14:43:04.836] [INFO   ] thread main starting.
[14:43:04.855] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:43:04.863] [SEVERE ] configuration file was loaded from resources directory.
[14:43:06.306] [INFO   ] thread dealer starting.
[14:43:06.311] [INFO   ] thread dealer starting.
[14:43:20.013] [SEVERE ] updating countdown to 47535
[14:43:20.013] [SEVERE ] updating countdown to 47535
[14:43:20.013] [SEVERE ] updating countdown to 47535
[14:43:20.013] [SEVERE ] updating countdown to 47535
[14:43:20.013] [SEVERE ] updating countdown to 47535
[14:43:20.014] [SEVERE ] updating countdown to 47534
[14:43:20.014] [SEVERE ] updating countdown to 47534
[14:43:20.014] [SEVERE ] updating countdown to 47534
[14:43:20.014] [SEVERE ] updating countdown to 47534
[14:43:20.014] [SEVERE ] updating countdown to 47534
[14:43:20.014] [SEVERE ] updating countdown to 47534
[14:43:20.015] [SEVERE ] updating countdown to 47533
[14:43:20.015] [SEVERE ] updating countdown to 47533
[14:43:20.015] [SEVERE ] updating countdown to 47533
[14:43:20.015] [SEVERE ] updating countdown to 47533
[14:43:20.015] [SEVERE ] updating countdown to 47533
[14:43:20.015] [SEVERE ] updating countdown to 47533
[14:43:20.015] [SEVERE ] updating countdown to 47533
[14:43:20.016] [SEVERE ] updating countdown to 47532
[14:43:20.016] [SEVERE ] updating countdown to 47532
[14:43:20.016] [SEVERE ] updating countdown to 47532
[14:43:20.016] [SEVERE ] updating countdown to 47532
[14:43:20.016] [SEVERE ] updating countdown to 47532
[14:43:20.016] [SEVERE ] updating countdown to 47532
[14:43:20.016] [SEVERE ] updating countdown to 47532
[14:43:20.017] [SEVERE ] updating countdown to 47531
[14:43:20.017] [SEVERE ] updating countdown to 47531
[14:43:20.017] [SEVERE ] updating countdown to 47531
[14:43:20.017] [SEVERE ] updating countdown to 47531
[14:43:20.017] [SEVERE ] updating countdown to 47531
[14:43:20.017] [SEVERE ] updating countdown to 47531
[14:43:20.017] [SEVERE ] updating countdown to 47531
[14:43:20.018] [SEVERE ] updating countdown to 47530
[14:43:20.018] [SEVERE ] updating countdown to 47530
[14:43:20.018] [SEVERE ] updating countdown to 47530
[14:43:20.018] [SEVERE ] updating countdown to 47530
[14:43:20.019] [SEVERE ] updating countdown to 47529
[14:43:20.019] [SEVERE ] updating countdown to 47529
[14:43:20.020] [SEVERE ] updating countdown to 47528
[14:43:20.020] [SEVERE ] updating countdown to 47528
[14:43:20.020] [SEVERE ] updating countdown to 47528
[14:43:20.020] [SEVERE ] updating countdown to 47528
[14:43:20.021] [SEVERE ] updating countdown to 47527
[14:43:20.021] [SEVERE ] updating countdown to 47527
[14:43:20.021] [SEVERE ] updating countdown to 47527
[14:43:20.021] [SEVERE ] updating countdown to 47527
[14:43:20.021] [SEVERE ] updating countdown to 47527
[14:43:20.022] [SEVERE ] updating countdown to 47526
[14:43:20.022] [SEVERE ] updating countdown to 47526
[14:43:20.022] [SEVERE ] updating countdown to 47526
[14:43:20.022] [SEVERE ] updating countdown to 47526
[14:43:20.022] [SEVERE ] updating countdown to 47526
[14:43:20.022] [SEVERE ] updating countdown to 47526
[14:43:20.023] [SEVERE ] updating countdown to 47525
[14:43:20.023] [SEVERE ] updating countdown to 47525
[14:43:20.023] [SEVERE ] updating countdown to 47525
[14:43:20.023] [SEVERE ] updating countdown to 47525
[14:43:20.023] [SEVERE ] updating countdown to 47525
[14:43:20.024] [SEVERE ] updating countdown to 47524
[14:43:20.024] [SEVERE ] updating countdown to 47524
[14:43:20.025] [SEVERE ] updating countdown to 47523
[14:43:20.025] [SEVERE ] updating countdown to 47523
[14:43:20.025] [SEVERE ] updating countdown to 47523
[14:43:20.026] [SEVERE ] updating countdown to 47522
[14:43:20.026] [SEVERE ] updating countdown to 47522
[14:43:20.026] [SEVERE ] updating countdown to 47522
[14:43:20.026] [SEVERE ] updating countdown to 47522
[14:43:20.026] [SEVERE ] updating countdown to 47522
[14:43:20.027] [SEVERE ] updating countdown to 47521
[14:43:20.027] [SEVERE ] updating countdown to 47521
[14:43:20.027] [SEVERE ] updating countdown to 47521
[14:43:20.027] [SEVERE ] updating countdown to 47521
[14:43:20.027] [SEVERE ] updating countdown to 47521
[14:43:20.028] [SEVERE ] updating countdown to 47520
[14:43:20.028] [SEVERE ] updating countdown to 47520
[14:43:20.028] [SEVERE ] updating countdown to 47520
[14:43:20.028] [SEVERE ] updating countdown to 47520
[14:43:20.028] [SEVERE ] updating countdown to 47520
[14:43:20.028] [SEVERE ] updating countdown to 47520
[14:43:20.029] [SEVERE ] updating countdown to 47519
[14:43:20.029] [SEVERE ] updating countdown to 47519
[14:43:20.029] [SEVERE ] updating countdown to 47519
[14:43:20.029] [SEVERE ] updating countdown to 47519
[14:43:20.029] [SEVERE ] updating countdown to 47519
[14:43:20.029] [SEVERE ] updating countdown to 47519
[14:43:20.030] [SEVERE ] updating countdown to 47518
[14:43:20.030] [SEVERE ] updating countdown to 47518
[14:43:20.030] [SEVERE ] updating countdown to 47518
[14:43:20.030] [SEVERE ] updating countdown to 47518
[14:43:20.030] [SEVERE ] updating countdown to 47518
[14:43:20.030] [SEVERE ] updating countdown to 47518
[14:43:20.031] [SEVERE ] updating countdown to 47517
[14:43:20.031] [SEVERE ] updating countdown to 47517
[14:43:20.031] [SEVERE ] updating countdown to 47517
[14:43:20.031] [SEVERE ] updating countdown to 47517
[14:43:20.031] [SEVERE ] updating countdown to 47517
[14:43:20.032] [SEVERE ] updating countdown to 47516
[14:43:20.032] [SEVERE ] updating countdown to 47516
[14:43:20.032] [SEVERE ] updating countdown to 47516
[14:43:20.032] [SEVERE ] updating countdown to 47516
[14:43:20.032] [SEVERE ] updating countdown to 47516
[14:43:20.033] [SEVERE ] updating countdown to 47515
[14:43:20.033] [SEVERE ] updating countdown to 47515
[14:43:20.033] [SEVERE ] updating countdown to 47515
[14:43:20.033] [SEVERE ] updating countdown to 47515
[14:43:20.033] [SEVERE ] updating countdown to 47515
[14:43:20.034] [SEVERE ] updating countdown to 47514
[14:43:20.034] [SEVERE ] updating countdown to 47514
[14:43:20.034] [SEVERE ] updating countdown to 47514
[14:43:20.034] [SEVERE ] updating countdown to 47514
[14:43:20.034] [SEVERE ] updating countdown to 47514
[14:43:20.035] [SEVERE ] updating countdown to 47513
[14:43:20.035] [SEVERE ] updating countdown to 47513
[14:43:20.035] [SEVERE ] updating countdown to 47513
[14:43:20.035] [SEVERE ] updating countdown to 47513
[14:43:20.036] [SEVERE ] updating countdown to 47512
[14:43:20.037] [SEVERE ] updating countdown to 47511
[14:43:20.037] [SEVERE ] updating countdown to 47511
[14:43:20.037] [SEVERE ] updating countdown to 47511
[14:43:20.037] [SEVERE ] updating countdown to 47511
[14:43:20.038] [SEVERE ] updating countdown to 47510
[14:43:20.038] [SEVERE ] updating countdown to 47510
[14:43:20.038] [SEVERE ] updating countdown to 47510
[14:43:20.038] [SEVERE ] updating countdown to 47510
[14:43:20.038] [SEVERE ] updating countdown to 47510
[14:43:20.039] [SEVERE ] updating countdown to 47509
[14:43:20.039] [SEVERE ] updating countdown to 47509
[14:43:20.039] [SEVERE ] updating countdown to 47509
[14:43:20.039] [SEVERE ] updating countdown to 47509
[14:43:20.040] [SEVERE ] updating countdown to 47508
[14:43:20.040] [SEVERE ] updating countdown to 47508
[14:43:20.041] [SEVERE ] updating countdown to 47507
[14:43:20.041] [SEVERE ] updating countdown to 47507
[14:43:20.041] [SEVERE ] updating countdown to 47507
[14:43:20.042] [SEVERE ] updating countdown to 47506
[14:43:20.042] [SEVERE ] updating countdown to 47506
[14:43:20.042] [SEVERE ] updating countdown to 47506
[14:43:20.042] [SEVERE ] updating countdown to 47506
[14:43:20.043] [SEVERE ] updating countdown to 47505
[14:43:20.043] [SEVERE ] updating countdown to 47505
[14:43:20.043] [SEVERE ] updating countdown to 47505
[14:43:20.043] [SEVERE ] updating countdown to 47505
[14:43:20.044] [SEVERE ] updating countdown to 47504
[14:43:20.044] [SEVERE ] updating countdown to 47504
[14:43:20.044] [SEVERE ] updating countdown to 47504
[14:43:20.044] [SEVERE ] updating countdown to 47504
[14:43:20.044] [SEVERE ] updating countdown to 47504
[14:43:20.044] [SEVERE ] updating countdown to 47504
[14:43:20.045] [SEVERE ] updating countdown to 47503
[14:43:20.045] [SEVERE ] updating countdown to 47503
[14:43:20.045] [SEVERE ] updating countdown to 47503
[14:43:20.045] [SEVERE ] updating countdown to 47503
[14:43:20.045] [SEVERE ] updating countdown to 47503
[14:43:20.046] [SEVERE ] updating countdown to 47502
[14:43:20.046] [SEVERE ] updating countdown to 47502
[14:43:20.046] [SEVERE ] updating countdown to 47502
[14:43:20.046] [SEVERE ] updating countdown to 47502
[14:43:20.046] [SEVERE ] updating countdown to 47502
[14:43:20.047] [SEVERE ] updating countdown to 47501
[14:43:20.047] [SEVERE ] updating countdown to 47501
[14:43:20.047] [SEVERE ] updating countdown to 47501
[14:43:20.047] [SEVERE ] updating countdown to 47501
[14:43:20.047] [SEVERE ] updating countdown to 47501
[14:43:20.048] [SEVERE ] updating countdown to 47500
[14:43:20.048] [SEVERE ] updating countdown to 47500
[14:43:20.048] [SEVERE ] updating countdown to 47500
[14:43:20.048] [SEVERE ] updating countdown to 47500
[14:43:20.048] [SEVERE ] updating countdown to 47500
[14:43:20.048] [SEVERE ] updating countdown to 47500
[14:43:20.049] [SEVERE ] updating countdown to 47499
[14:43:20.049] [SEVERE ] updating countdown to 47499
[14:43:20.049] [SEVERE ] updating countdown to 47499
[14:43:20.049] [SEVERE ] updating countdown to 47499
[14:43:20.049] [SEVERE ] updating countdown to 47499
[14:43:20.049] [SEVERE ] updating countdown to 47499
[14:43:20.050] [SEVERE ] updating countdown to 47498
[14:43:20.050] [SEVERE ] updating countdown to 47498
[14:43:20.050] [SEVERE ] updating countdown to 47498
[14:43:20.050] [SEVERE ] updating countdown to 47498
[14:43:20.050] [SEVERE ] updating countdown to 47498
[14:43:20.050] [SEVERE ] updating countdown to 47498
[14:43:20.051] [SEVERE ] updating countdown to 47497
[14:43:20.051] [SEVERE ] updating countdown to 47497
[14:43:20.051] [SEVERE ] updating countdown to 47497
[14:43:20.051] [SEVERE ] updating countdown to 47497
[14:43:20.052] [SEVERE ] updating countdown to 47496
[14:43:20.052] [SEVERE ] updating countdown to 47496
[14:43:20.052] [SEVERE ] updating countdown to 47496
[14:43:20.053] [SEVERE ] updating countdown to 47495
[14:43:20.053] [SEVERE ] updating countdown to 47495
[14:43:20.053] [SEVERE ] updating countdown to 47495
[14:43:20.053] [SEVERE ] updating countdown to 47495
[14:43:20.053] [SEVERE ] updating countdown to 47495
[14:43:20.054] [SEVERE ] updating countdown to 47494
[14:43:20.054] [SEVERE ] updating countdown to 47494
[14:43:20.054] [SEVERE ] updating countdown to 47494
[14:43:20.054] [SEVERE ] updating countdown to 47494
[14:43:20.054] [SEVERE ] updating countdown to 47494
[14:43:20.054] [SEVERE ] updating countdown to 47494
[14:43:20.055] [SEVERE ] updating countdown to 47493
[14:43:20.055] [SEVERE ] updating countdown to 47493
[14:43:20.055] [SEVERE ] updating countdown to 47493
[14:43:20.055] [SEVERE ] updating countdown to 47493
[14:43:20.055] [SEVERE ] updating countdown to 47493
[14:43:20.055] [SEVERE ] updating countdown to 47493
[14:43:20.055] [SEVERE ] updating countdown to 47493
[14:43:20.056] [SEVERE ] updating countdown to 47492
[14:43:20.056] [SEVERE ] updating countdown to 47492
[14:43:20.056] [SEVERE ] updating countdown to 47492
[14:43:20.056] [SEVERE ] updating countdown to 47492
[14:43:20.056] [SEVERE ] updating countdown to 47492
[14:43:20.057] [SEVERE ] updating countdown to 47491
[14:43:20.057] [SEVERE ] updating countdown to 47491
[14:43:20.058] [SEVERE ] updating countdown to 47490
[14:43:20.058] [SEVERE ] updating countdown to 47490
[14:43:20.058] [SEVERE ] updating countdown to 47490
[14:43:20.059] [SEVERE ] updating countdown to 47489
[14:43:20.059] [SEVERE ] updating countdown to 47489
[14:43:20.059] [SEVERE ] updating countdown to 47489
[14:43:20.059] [SEVERE ] updating countdown to 47489
[14:43:20.060] [SEVERE ] updating countdown to 47488
[14:43:20.060] [SEVERE ] updating countdown to 47488
[14:43:20.060] [SEVERE ] updating countdown to 47488
[14:43:20.060] [SEVERE ] updating countdown to 47488
[14:43:20.060] [SEVERE ] updating countdown to 47488
[14:43:20.061] [SEVERE ] updating countdown to 47487
[14:43:20.061] [SEVERE ] updating countdown to 47487
[14:43:20.061] [SEVERE ] updating countdown to 47487
[14:43:20.061] [SEVERE ] updating countdown to 47487
[14:43:20.061] [SEVERE ] updating countdown to 47487
[14:43:20.062] [SEVERE ] updating countdown to 47486
[14:43:20.062] [SEVERE ] updating countdown to 47486
[14:43:20.062] [SEVERE ] updating countdown to 47486
[14:43:20.062] [SEVERE ] updating countdown to 47486
[14:43:20.062] [SEVERE ] updating countdown to 47486
[14:43:20.062] [SEVERE ] updating countdown to 47486
[14:43:20.063] [SEVERE ] updating countdown to 47485
[14:43:20.063] [SEVERE ] updating countdown to 47485
[14:43:20.063] [SEVERE ] updating countdown to 47485
[14:43:20.063] [SEVERE ] updating countdown to 47485
[14:43:20.063] [SEVERE ] updating countdown to 47485
[14:43:20.063] [SEVERE ] updating countdown to 47485
[14:43:20.064] [SEVERE ] updating countdown to 47484
[14:43:20.064] [SEVERE ] updating countdown to 47484
[14:43:20.064] [SEVERE ] updating countdown to 47484
[14:43:20.064] [SEVERE ] updating countdown to 47484
[14:43:20.064] [SEVERE ] updating countdown to 47484
[14:43:20.064] [SEVERE ] updating countdown to 47484
[14:43:20.065] [SEVERE ] updating countdown to 47483
[14:43:20.065] [SEVERE ] updating countdown to 47483
[14:43:20.065] [SEVERE ] updating countdown to 47483
[14:43:20.065] [SEVERE ] updating countdown to 47483
[14:43:20.065] [SEVERE ] updating countdown to 47483
[14:43:20.065] [SEVERE ] updating countdown to 47483
[14:43:20.066] [SEVERE ] updating countdown to 47482
[14:43:20.066] [SEVERE ] updating countdown to 47482
[14:43:20.066] [SEVERE ] updating countdown to 47482
[14:43:20.066] [SEVERE ] updating countdown to 47482
[14:43:20.066] [SEVERE ] updating countdown to 47482
[14:43:20.066] [SEVERE ] updating countdown to 47482
[14:43:20.067] [SEVERE ] updating countdown to 47481
[14:43:20.067] [SEVERE ] updating countdown to 47481
[14:43:20.067] [SEVERE ] updating countdown to 47481
[14:43:20.067] [SEVERE ] updating countdown to 47481
[14:43:20.067] [SEVERE ] updating countdown to 47481
[14:43:20.068] [SEVERE ] updating countdown to 47480
[14:43:20.068] [SEVERE ] updating countdown to 47480
[14:43:20.068] [SEVERE ] updating countdown to 47480
[14:43:20.068] [SEVERE ] updating countdown to 47480
[14:43:20.068] [SEVERE ] updating countdown to 47480
[14:43:20.069] [SEVERE ] updating countdown to 47479
[14:43:20.069] [SEVERE ] updating countdown to 47479
[14:43:20.070] [SEVERE ] updating countdown to 47478
[14:43:20.070] [SEVERE ] updating countdown to 47478
[14:43:20.070] [SEVERE ] updating countdown to 47478
[14:43:20.070] [SEVERE ] updating countdown to 47478
[14:43:20.071] [SEVERE ] updating countdown to 47477
[14:43:20.071] [SEVERE ] updating countdown to 47477
[14:43:20.071] [SEVERE ] updating countdown to 47477
[14:43:20.071] [SEVERE ] updating countdown to 47477
[14:43:20.071] [SEVERE ] updating countdown to 47477
[14:43:20.071] [SEVERE ] updating countdown to 47477
[14:43:20.072] [SEVERE ] updating countdown to 47476
[14:43:20.072] [SEVERE ] updating countdown to 47476
[14:43:20.072] [SEVERE ] updating countdown to 47476
[14:43:20.072] [SEVERE ] updating countdown to 47476
[14:43:20.072] [SEVERE ] updating countdown to 47476
[14:43:20.073] [SEVERE ] updating countdown to 47475
[14:43:20.073] [SEVERE ] updating countdown to 47475
[14:43:20.073] [SEVERE ] updating countdown to 47475
[14:43:20.073] [SEVERE ] updating countdown to 47475
[14:43:20.073] [SEVERE ] updating countdown to 47475
[14:43:20.074] [SEVERE ] updating countdown to 47474
[14:43:20.074] [SEVERE ] updating countdown to 47474
[14:43:20.075] [SEVERE ] updating countdown to 47473
[14:43:20.075] [SEVERE ] updating countdown to 47473
[14:43:20.075] [SEVERE ] updating countdown to 47473
[14:43:20.076] [SEVERE ] updating countdown to 47472
[14:43:20.076] [SEVERE ] updating countdown to 47472
[14:43:20.076] [SEVERE ] updating countdown to 47472
[14:43:20.076] [SEVERE ] updating countdown to 47472
[14:43:20.077] [SEVERE ] updating countdown to 47471
[14:43:20.077] [SEVERE ] updating countdown to 47471
[14:43:20.077] [SEVERE ] updating countdown to 47471
[14:43:20.077] [SEVERE ] updating countdown to 47471
[14:43:20.078] [SEVERE ] updating countdown to 47470
[14:43:20.078] [SEVERE ] updating countdown to 47470
[14:43:20.078] [SEVERE ] updating countdown to 47470
[14:43:20.078] [SEVERE ] updating countdown to 47470
[14:43:20.078] [SEVERE ] updating countdown to 47470
[14:43:20.079] [SEVERE ] updating countdown to 47469
[14:43:20.079] [SEVERE ] updating countdown to 47469
[14:43:20.079] [SEVERE ] updating countdown to 47469
[14:43:20.079] [SEVERE ] updating countdown to 47469
[14:43:20.079] [SEVERE ] updating countdown to 47469
[14:43:20.080] [SEVERE ] updating countdown to 47468
[14:43:20.080] [SEVERE ] updating countdown to 47468
[14:43:20.080] [SEVERE ] updating countdown to 47468
[14:43:20.080] [SEVERE ] updating countdown to 47468
[14:43:20.080] [SEVERE ] updating countdown to 47468
[14:43:20.080] [SEVERE ] updating countdown to 47468
[14:43:20.081] [SEVERE ] updating countdown to 47467
[14:43:20.081] [SEVERE ] updating countdown to 47467
[14:43:20.081] [SEVERE ] updating countdown to 47467
[14:43:20.081] [SEVERE ] updating countdown to 47467
[14:43:20.081] [SEVERE ] updating countdown to 47467
[14:43:20.082] [SEVERE ] updating countdown to 47466
[14:43:20.082] [SEVERE ] updating countdown to 47466
[14:43:20.082] [SEVERE ] updating countdown to 47466
[14:43:20.082] [SEVERE ] updating countdown to 47466
[14:43:20.082] [SEVERE ] updating countdown to 47466
[14:43:20.082] [SEVERE ] updating countdown to 47466
[14:43:20.083] [SEVERE ] updating countdown to 47465
[14:43:20.083] [SEVERE ] updating countdown to 47465
[14:43:20.083] [SEVERE ] updating countdown to 47465
[14:43:20.083] [SEVERE ] updating countdown to 47465
[14:43:20.083] [SEVERE ] updating countdown to 47465
[14:43:20.084] [SEVERE ] updating countdown to 47464
[14:43:20.084] [SEVERE ] updating countdown to 47464
[14:43:20.084] [SEVERE ] updating countdown to 47464
[14:43:20.084] [SEVERE ] updating countdown to 47464
[14:43:20.084] [SEVERE ] updating countdown to 47464
[14:43:20.084] [SEVERE ] updating countdown to 47464
[14:43:20.085] [SEVERE ] updating countdown to 47463
[14:43:20.085] [SEVERE ] updating countdown to 47463
[14:43:20.085] [SEVERE ] updating countdown to 47463
[14:43:20.085] [SEVERE ] updating countdown to 47463
[14:43:20.086] [SEVERE ] updating countdown to 47462
[14:43:20.086] [SEVERE ] updating countdown to 47462
[14:43:20.086] [SEVERE ] updating countdown to 47462
[14:43:20.087] [SEVERE ] updating countdown to 47461
[14:43:20.087] [SEVERE ] updating countdown to 47461
[14:43:20.087] [SEVERE ] updating countdown to 47461
[14:43:20.087] [SEVERE ] updating countdown to 47461
[14:43:20.087] [SEVERE ] updating countdown to 47461
[14:43:20.087] [SEVERE ] updating countdown to 47461
[14:43:20.087] [SEVERE ] updating countdown to 47461
[14:43:20.088] [SEVERE ] updating countdown to 47460
[14:43:20.088] [SEVERE ] updating countdown to 47460
[14:43:20.088] [SEVERE ] updating countdown to 47460
[14:43:20.088] [SEVERE ] updating countdown to 47460
[14:43:20.088] [SEVERE ] updating countdown to 47460
[14:43:20.088] [SEVERE ] updating countdown to 47460
[14:43:20.089] [SEVERE ] updating countdown to 47459
[14:43:20.089] [SEVERE ] updating countdown to 47459
[14:43:20.089] [SEVERE ] updating countdown to 47459
[14:43:20.089] [SEVERE ] updating countdown to 47459
[14:43:20.089] [SEVERE ] updating countdown to 47459
[14:43:20.089] [SEVERE ] updating countdown to 47459
[14:43:20.089] [SEVERE ] updating countdown to 47459
[14:43:20.090] [SEVERE ] updating countdown to 47458
[14:43:20.091] [SEVERE ] updating countdown to 47457
[14:43:20.091] [SEVERE ] updating countdown to 47457
[14:43:20.091] [SEVERE ] updating countdown to 47457
[14:43:20.092] [SEVERE ] updating countdown to 47456
[14:43:20.092] [SEVERE ] updating countdown to 47456
[14:43:20.092] [SEVERE ] updating countdown to 47456
[14:43:20.092] [SEVERE ] updating countdown to 47456
[14:43:20.092] [SEVERE ] updating countdown to 47456
[14:43:20.093] [SEVERE ] updating countdown to 47455
[14:43:20.093] [SEVERE ] updating countdown to 47455
[14:43:20.093] [SEVERE ] updating countdown to 47455
[14:43:20.093] [SEVERE ] updating countdown to 47455
[14:43:20.094] [SEVERE ] updating countdown to 47454
[14:43:20.094] [SEVERE ] updating countdown to 47454
[14:43:20.094] [SEVERE ] updating countdown to 47454
[14:43:20.094] [SEVERE ] updating countdown to 47454
[14:43:20.094] [SEVERE ] updating countdown to 47454
[14:43:20.094] [SEVERE ] updating countdown to 47454
[14:43:20.095] [SEVERE ] updating countdown to 47453
[14:43:20.095] [SEVERE ] updating countdown to 47453
[14:43:20.095] [SEVERE ] updating countdown to 47453
[14:43:20.095] [SEVERE ] updating countdown to 47453
[14:43:20.095] [SEVERE ] updating countdown to 47453
[14:43:20.095] [SEVERE ] updating countdown to 47453
[14:43:20.096] [SEVERE ] updating countdown to 47452
[14:43:20.096] [SEVERE ] updating countdown to 47452
[14:43:20.096] [SEVERE ] updating countdown to 47452
[14:43:20.096] [SEVERE ] updating countdown to 47452
[14:43:20.096] [SEVERE ] updating countdown to 47452
[14:43:20.096] [SEVERE ] updating countdown to 47452
[14:43:20.097] [SEVERE ] updating countdown to 47451
[14:43:20.097] [SEVERE ] updating countdown to 47451
[14:43:20.097] [SEVERE ] updating countdown to 47451
[14:43:20.097] [SEVERE ] updating countdown to 47451
[14:43:20.097] [SEVERE ] updating countdown to 47451
[14:43:20.097] [SEVERE ] updating countdown to 47451
[14:43:20.098] [SEVERE ] updating countdown to 47450
[14:43:20.098] [SEVERE ] updating countdown to 47450
[14:43:20.098] [SEVERE ] updating countdown to 47450
[14:43:20.098] [SEVERE ] updating countdown to 47450
[14:43:20.098] [SEVERE ] updating countdown to 47450
[14:43:20.098] [SEVERE ] updating countdown to 47450
[14:43:20.098] [SEVERE ] updating countdown to 47450
[14:43:20.099] [SEVERE ] updating countdown to 47449
[14:43:20.099] [SEVERE ] updating countdown to 47449
[14:43:20.099] [SEVERE ] updating countdown to 47449
[14:43:20.099] [SEVERE ] updating countdown to 47449
[14:43:20.099] [SEVERE ] updating countdown to 47449
[14:43:20.099] [SEVERE ] updating countdown to 47449
[14:43:20.099] [SEVERE ] updating countdown to 47449
[14:43:20.100] [SEVERE ] updating countdown to 47448
[14:43:20.100] [SEVERE ] updating countdown to 47448
[14:43:20.100] [SEVERE ] updating countdown to 47448
[14:43:20.100] [SEVERE ] updating countdown to 47448
[14:43:20.100] [SEVERE ] updating countdown to 47448
[14:43:20.100] [SEVERE ] updating countdown to 47448
[14:43:20.100] [SEVERE ] updating countdown to 47448
[14:43:20.101] [SEVERE ] updating countdown to 47447
[14:43:20.101] [SEVERE ] updating countdown to 47447
[14:43:20.101] [SEVERE ] updating countdown to 47447
[14:43:20.101] [SEVERE ] updating countdown to 47447
[14:43:20.101] [SEVERE ] updating countdown to 47447
[14:43:20.102] [SEVERE ] updating countdown to 47446
[14:43:20.102] [SEVERE ] updating countdown to 47446
[14:43:20.102] [SEVERE ] updating countdown to 47446
[14:43:20.103] [SEVERE ] updating countdown to 47445
[14:43:20.103] [SEVERE ] updating countdown to 47445
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.104] [SEVERE ] updating countdown to 47444
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.105] [SEVERE ] updating countdown to 47443
[14:43:20.106] [SEVERE ] updating countdown to 47442
[14:43:20.106] [SEVERE ] updating countdown to 47442
[14:43:20.106] [SEVERE ] updating countdown to 47442
[14:43:20.107] [SEVERE ] updating countdown to 47441
[14:43:20.107] [SEVERE ] updating countdown to 47441
[14:43:20.108] [SEVERE ] updating countdown to 47440
[14:43:20.108] [SEVERE ] updating countdown to 47440
[14:43:20.108] [SEVERE ] updating countdown to 47440
[14:43:20.108] [SEVERE ] updating countdown to 47440
[14:43:20.109] [SEVERE ] updating countdown to 47439
[14:43:20.109] [SEVERE ] updating countdown to 47439
[14:43:20.109] [SEVERE ] updating countdown to 47439
[14:43:20.109] [SEVERE ] updating countdown to 47439
[14:43:20.110] [SEVERE ] updating countdown to 47438
[14:43:20.110] [SEVERE ] updating countdown to 47438
[14:43:20.110] [SEVERE ] updating countdown to 47438
[14:43:20.110] [SEVERE ] updating countdown to 47438
[14:43:20.110] [SEVERE ] updating countdown to 47438
[14:43:20.110] [SEVERE ] updating countdown to 47438
[14:43:20.111] [SEVERE ] updating countdown to 47437
[14:43:20.111] [SEVERE ] updating countdown to 47437
[14:43:20.111] [SEVERE ] updating countdown to 47437
[14:43:20.111] [SEVERE ] updating countdown to 47437
[14:43:20.111] [SEVERE ] updating countdown to 47437
[14:43:20.111] [SEVERE ] updating countdown to 47437
[14:43:20.112] [SEVERE ] updating countdown to 47436
[14:43:20.112] [SEVERE ] updating countdown to 47436
[14:43:20.112] [SEVERE ] updating countdown to 47436
[14:43:20.112] [SEVERE ] updating countdown to 47436
[14:43:20.112] [SEVERE ] updating countdown to 47436
[14:43:20.112] [SEVERE ] updating countdown to 47436
[14:43:20.112] [SEVERE ] updating countdown to 47436
[14:43:20.113] [SEVERE ] updating countdown to 47435
[14:43:20.113] [SEVERE ] updating countdown to 47435
[14:43:20.113] [SEVERE ] updating countdown to 47435
[14:43:20.113] [SEVERE ] updating countdown to 47435
[14:43:20.113] [SEVERE ] updating countdown to 47435
[14:43:20.113] [SEVERE ] updating countdown to 47435
[14:43:20.114] [SEVERE ] updating countdown to 47434
[14:43:20.114] [SEVERE ] updating countdown to 47434
[14:43:20.114] [SEVERE ] updating countdown to 47434
[14:43:20.114] [SEVERE ] updating countdown to 47434
[14:43:20.114] [SEVERE ] updating countdown to 47434
[14:43:20.114] [SEVERE ] updating countdown to 47434
[14:43:20.115] [SEVERE ] updating countdown to 47433
[14:43:20.115] [SEVERE ] updating countdown to 47433
[14:43:20.115] [SEVERE ] updating countdown to 47433
[14:43:20.115] [SEVERE ] updating countdown to 47433
[14:43:20.115] [SEVERE ] updating countdown to 47433
[14:43:20.115] [SEVERE ] updating countdown to 47433
[14:43:20.116] [SEVERE ] updating countdown to 47432
[14:43:20.116] [SEVERE ] updating countdown to 47432
[14:43:20.116] [SEVERE ] updating countdown to 47432
[14:43:20.116] [SEVERE ] updating countdown to 47432
[14:43:20.116] [SEVERE ] updating countdown to 47432
[14:43:20.117] [SEVERE ] updating countdown to 47431
[14:43:20.117] [SEVERE ] updating countdown to 47431
[14:43:20.117] [SEVERE ] updating countdown to 47431
